video_id,title,channel_title,content_category,publish_country,published_day_of_week,views,likes,dislikes,comment_count,age_group,locality,platform
v23_b_V6beI,How I Did My Makeup in HIGH SCHOOL,Jessica Clements,howto & style,us,wednesday,137210,4283,193,454,35-50,T Nagar,youtube
b_lULj6v804,"Benches clear twice between Yankees, Red Sox",MLB,sports,us,thursday,1295285,8772,523,4441,35-50,Anna Nagar,youtube
tjA7nAHOAww,"LSD - Audio (Official Video) ft. Sia, Diplo, Labrinth",SiaVEVO,music,us,thursday,19377506,440667,6863,13733,13-17,T Nagar,youtube
EsaHiIdsKpE,Melania Trump Gives Her Own State Of The Union,The Late Show with Stephen Colbert,entertainment,us,thursday,1794696,18182,4554,2782,25-34,Anna Nagar,youtube
oSQZ9NiLoxg,Generation Gap â€“ 91-Year-Old Woman vs 14-Year-Old Boy,Jimmy Kimmel Live,comedy,us,wednesday,1586426,17072,2293,2204,18-24,Anna Nagar,youtube
0gW9EnfWzDw,How To Make Your Own Subway Sandwich,Gus Johnson,comedy,us,wednesday,253631,17304,853,1514,18-24,Adyar,youtube
CxC161GvMPc,What is the tragedy of the commons? - Nicholas Amendolare,TED-Ed,education,us,tuesday,160530,9556,184,840,18-24,Adyar,youtube
qfqVkEYQ1Ls,"Breaking down 'This Is America,' Childish Gambino's chilling new video",Washington Post,news & politics,us,monday,6212658,61243,8224,6744,18-24,Velachery,youtube
rRzxEiBLQCA,TWICE Heart Shaker M/V,jypentertainment,music,us,monday,28475675,850681,78137,137057,25-34,Adyar,youtube
OcTw2b0Ho-8,FALSE LASHES: Do's and Don'ts | For Beginners!,Laura Lee,howto & style,us,wednesday,657103,40467,694,22263,25-34,T Nagar,youtube
DTDnD3MYwuk,"3rd Quarter, One Box Video: Cleveland Cavaliers vs. Indiana Pacers",Motion Station,sports,us,sunday,447253,2334,1454,678,25-34,T Nagar,youtube
og3aFSeEm94,just SMACK IT.,CaseyNeistat,people & blogs,us,friday,857701,40449,1358,5388,35-50,T Nagar,youtube
9uez2DBg9Mg,Chloe Kim Eats Churros Made Especially For Her After Winning Gold At The Winter Olympics | TODAY,TODAY,news & politics,us,tuesday,157867,2890,213,592,35-50,Adyar,youtube
qDDNcyOhqCI,Black Panther: 5th Largest Opening of All-Time - Movie Talk,ColliderVideos,entertainment,us,tuesday,78564,2339,144,657,13-17,Anna Nagar,youtube
U44YLdW9AL4,The Horrors of Flavored Water,Simon and Martina,travel & events,us,sunday,241456,10950,335,1616,25-34,Anna Nagar,youtube
X26e3rK5SSM,Cam'ron - Dinner Time (Mase Diss Track - Official Audio),Cam'ron,music,us,sunday,785562,7272,2215,4899,13-17,Velachery,youtube
hhiD-TKYqHk,Barcelona vs. Chelsea | 2017-18 UEFA Champions League Highlights,FOX Soccer,sports,us,wednesday,556805,4109,304,793,35-50,Tambaram,youtube
DMlITdf3w-o,Eating With My DAD!,Mark Wiens,travel & events,us,sunday,1224103,30720,1389,4698,25-34,T Nagar,youtube
ktafrbsKeZw,Intuit | A Giant Story,Intuit,science & technology,us,thursday,13312573,23448,8063,1794,50+,OMR,youtube
kjC1zmZo30U,TAG - Official Trailer 1,Warner Bros. Pictures,entertainment,us,tuesday,750825,17322,427,1893,13-17,OMR,youtube
exsOim0Lyl4,President Donald Trumpâ€™s State of the Union Address 2018 (Full) | NBC News,NBC News,news & politics,us,wednesday,1781503,22171,17773,5508,18-24,Tambaram,youtube
exsOim0Lyl4,President Donald Trumpâ€™s State of the Union Address 2018 (Full) | NBC News,NBC News,news & politics,us,wednesday,1706319,21235,17528,6684,25-34,Nungambakkam,youtube
Nt4tJHp27u0,THE END! :(,Colleen Vlogs,comedy,us,tuesday,138467,8693,179,1060,18-24,T Nagar,youtube
UCrMn3LLMVU,"Rudimental - These Days feat. Jess Glynne, Macklemore & Dan Caplen [Live at Abbey Road]",Rudimental,music,us,monday,700281,22718,207,523,18-24,T Nagar,youtube
WXTNngJsBrI,Power | Season 5 Official Trailer | STARZ,STARZ,entertainment,us,friday,659452,9886,180,866,35-50,Porur,youtube
OwrjBiW3suM,How Pregnancy Is Like Growing an Alien Inside You,SciShow,education,us,wednesday,244898,9455,1256,3099,18-24,Velachery,youtube
LqU9CdPs6ek,I Wore $5 Clothes From Romwe For A Week,Safiya Nygaard,people & blogs,us,tuesday,3595550,156992,2023,10936,25-34,Adyar,youtube
oOAohDViea4,GIFT GUIDE 2017,Marzia,people & blogs,us,friday,259074,22381,301,1028,35-50,OMR,youtube
K1uiJIl614c,Billy Eichner Talks Glam Up the Midterms,Late Night with Seth Meyers,comedy,us,tuesday,34112,545,11,84,18-24,OMR,youtube
4FkEYUPr2gg,THE LAST KEY OF AWESOME,The Key of Awesome,comedy,us,sunday,432322,25038,881,3759,25-34,Nungambakkam,youtube
6ztB3fg9knE,*SPOILER* 3rd Eliminated Queen RuPaul's All Stars 3: Behind the Scenes,WOWPresents,entertainment,us,friday,216096,5360,412,1481,13-17,Nungambakkam,youtube
vug4bROR79I,Cleveland Cavaliers vs Toronto Raptors Full Game Highlights / Game 4 / 2018 NBA Playoffs,MLG Highlights,sports,us,tuesday,2955650,13877,843,3218,25-34,OMR,youtube
CT-orZzuN2A,Ryan Reynolds Explains the Deadpool Leak | Best of the Graham Norton Show,The Graham Norton Show,entertainment,us,wednesday,2217001,37132,587,1073,13-17,Anna Nagar,youtube
fzmM0AB60QQ,Lost in Space | Official Trailer [HD] | Netflix,Netflix,entertainment,us,tuesday,2929814,37999,1507,5196,13-17,Porur,youtube
d1hs-JI_yBE,Kobe Bryant No.8 & No.24 Jersey Retirement In Los Angeles,NBA,sports,us,tuesday,778610,15235,262,2058,50+,T Nagar,youtube
oDYoV8-9v10,That Time a Guy Parachuted Onto Devils Tower and No One Could Figure Out How to Get Him Down,Today I Found Out,education,us,saturday,1270778,30068,1237,2351,18-24,Anna Nagar,youtube
SXkxheJ1dQ0,MY LIVING ROOM TOUR! | HOME TOUR SERIES,Carli Bybel,howto & style,us,monday,1005865,38377,1829,2948,25-34,Porur,youtube
i5qOzqD9Rms,Incredibles 2 Official Trailer,Disneyâ€¢Pixar,film & animation,us,friday,23142464,330935,12942,28942,25-34,Anna Nagar,youtube
rxmtHVSVjdo,Troye Sivan - Bloom (Lyric Video),TroyeSivanVEVO,music,us,thursday,5450874,258966,5565,15974,18-24,Anna Nagar,youtube
fGTfbMioezc,Marvel's Inhumans,LOFTON SHAW,film & animation,us,wednesday,5318,20,1,3,35-50,T Nagar,youtube
wbSwFU6tY1c,Falcon Heavy Test Flight,SpaceX,science & technology,us,tuesday,19994026,379285,12230,37523,13-17,Porur,youtube
zvjqcoiOPbE,Breaking Benjamin - Red Cold River (Audio Only),BreakingBenjaminVEVO,music,us,friday,614700,32623,612,4829,25-34,Adyar,youtube
6ijnv-jNhUA,Make a Glowing Announcement Board,The King of Random,education,us,sunday,501823,10662,366,1175,50+,OMR,youtube
ug7voYQnUaE,Groundhog Day 2018: Punxsutawney Phil's winter prediction live from Gobbler's Knob | ABC News,ABC News,news & politics,us,friday,290022,1835,682,1349,35-50,Anna Nagar,youtube
SM1w9PEQOE8,Demi Lovato - Tell Me You Love Me,DemiLovatoVEVO,music,us,friday,23445751,1176797,23511,71679,35-50,Tambaram,youtube
FPXXy-rGq-M,Ronaldo knocks out Juventus with last minute penalty kick | 2017-18 UEFA Champions League Highlights,FOX Soccer,sports,us,wednesday,1178904,8222,2101,3859,13-17,Tambaram,youtube
RGSgCyQydgc,Simply Nailogical's Holoday Hits 2017,Simply Not Logical,entertainment,us,monday,566067,53581,560,4483,18-24,Anna Nagar,youtube
PjqKPHZJgF0,Lil Wayne - Family Feud feat. Drake (Official Audio) | Dedication 6,Lil Wayne,music,us,friday,4352828,114561,5986,15544,18-24,Velachery,youtube
oJ2faqXlU1s,Mirror-Polished Japanese Foil Ball Challenge Crushed in a Hydraulic Press-What's Inside?,The Action Lab,entertainment,us,tuesday,15775897,147001,24337,12145,25-34,Anna Nagar,youtube
5MJpurZ9ShI,Do Essential Oils Really Work? And Why?,SciShow,education,us,thursday,326617,7945,320,1001,50+,Nungambakkam,youtube
v2OTO6UEVAo,Another North Korean soldier escapes to South Korea,CNN,news & politics,us,friday,742248,7632,832,2613,25-34,OMR,youtube
XQSvN2Wd5MQ,International Dunkin' Donuts Taste Test,Good Mythical Morning,entertainment,us,monday,716521,23381,375,2871,25-34,Nungambakkam,youtube
HorugBalutw,Edgeland | Battle for The Trophy! pt.2,Team Edge,comedy,us,friday,1167206,19656,410,2466,13-17,Anna Nagar,youtube
xPsEiZAOb_I,GIVING AWAY MY YOUTUBE ADSENSE,Caspar,entertainment,us,monday,208892,34168,193,2048,18-24,Tambaram,youtube
dUMH6DVYskc,Ten-Year-Old's Face Unlocks Face ID on His Mom's iPhone X,Attaullah Malik,science & technology,us,tuesday,2056950,11386,5874,3500,25-34,Tambaram,youtube
hphLiGW6FgE,'Wonder Woman' Director Patty Jenkins on Picking The Right Project | Close Up With THR,The Hollywood Reporter,entertainment,us,wednesday,21348,506,14,137,50+,OMR,youtube
q11UD-6XT-8,Stephen's Covetton House Meets Gwyneth Paltrow's Goop,The Late Show with Stephen Colbert,entertainment,us,friday,498820,5417,1426,1635,25-34,Nungambakkam,youtube
0ETrC_c14ms,Steve Kerr reminisces with Scottie Pippen about their Bulls playoff runs | The Jump | ESPN,ESPN,sports,us,saturday,685653,5690,212,1135,18-24,Velachery,youtube
4GZBn4_SfQQ,Penguin selfie offers birdâ€™s eye view,AusAntarctic,science & technology,us,thursday,497601,1875,17,93,18-24,T Nagar,youtube
tJv-xtxKkQY,Official Call of DutyÂ®: Black Ops 4 Teaser,Call of Duty,gaming,us,thursday,5400534,194978,30752,46395,13-17,OMR,youtube
3y75zBl37f8,Adam Rippon Competes in the Olympics of Eating Spicy Wings | Hot Ones,First We Feast,howto & style,us,thursday,1121734,33417,5167,5918,18-24,OMR,youtube
RsGqQC2tRRM,Sushi Masters Explain the Art of Omakase | Food Skills,First We Feast,howto & style,us,monday,328005,7969,152,509,18-24,Adyar,youtube
s9ZQ6VuoN1c,What's In My Travel Bag? | Zoella,Zoella,howto & style,us,monday,1105026,64586,1121,4854,35-50,Anna Nagar,youtube
OAGfx7eB3gA,How to pick up a cat like a pro - Vet advice on cat handling.,Helpful Vancouver Vet,pets & animals,us,tuesday,3326046,99897,2549,9066,25-34,Adyar,youtube
aE4XqQZLkek,1982 TOYOTA COROLLA Ad,automotivemaster1972,entertainment,us,friday,2331,5,1,1,18-24,Anna Nagar,youtube
dQLlS4l1UJk,Galantis & Throttle - Tell Me You Love Me (Official Music Video),Galantis,music,us,tuesday,338590,16988,247,900,13-17,Velachery,youtube
CX11yw6YL1w,CÃ©line Dion - Ashes (from the Deadpool 2 Motion Picture Soundtrack),CelineDionVEVO,music,us,thursday,16022065,376263,9712,26234,35-50,OMR,youtube
P_If9xMyl10,The Voice 2018 Blind Audition - Stephanie Skipper: Piece By Piece,The Voice,entertainment,us,friday,2330446,28194,1047,1615,25-34,OMR,youtube
x2u-KEex34A,Stephen Curry 2018 All-Star Captain | Best Highlights 2017-2018,NBA,sports,us,thursday,509173,7063,279,893,13-17,Anna Nagar,youtube
UfKmSfgFxi8,FORTNITE The Movie (Official Fake Trailer),nigahiga,entertainment,us,friday,15228152,550124,16070,27083,25-34,Velachery,youtube
dWLDoQ0Kus8,We Got Coachella Makeovers,As/Is,people & blogs,us,thursday,815143,20703,980,1385,25-34,Anna Nagar,youtube
m1-rpd3S-48,[OFFICIAL VIDEO] Attention - Pentatonix,PTXofficial,music,us,friday,3800486,229633,4010,12871,13-17,T Nagar,youtube
mXJ7wX6CVDk,*SPOILER* 2nd Eliminated Queen RuPaul's All Stars 3: Behind the Scenes,WOWPresents,entertainment,us,friday,158882,4236,223,1019,18-24,Tambaram,youtube
PHWAZNkqwN4,bjÃ¶rk: blissing me,BjÃ¶rk,music,us,thursday,360539,16470,640,1515,18-24,Porur,youtube
S_5Q0lNmtFE,"Nancy Pelosiâ€™s eight-hour speech, in three minutes",Washington Post,news & politics,us,thursday,32001,255,239,475,18-24,Velachery,youtube
Qf1xyI_iKWA,Why Are Taxes So Complicated? (The Musical?),vlogbrothers,people & blogs,us,friday,81759,5896,166,864,50+,Tambaram,youtube
S9KxqRUcnCU,Boomerang Trick Shots | Dude Perfect,Dude Perfect,sports,us,monday,20462695,807408,14139,34952,35-50,Porur,youtube
UfR5dKcKJvY,Spying on Your Boyfriend | Lele Pons & Hannah Stocking,Lele Pons,comedy,us,friday,4171834,183420,15674,12021,25-34,Tambaram,youtube
kEEBq1vDTa8,â€œRealizing A Wrinkle in Timeâ€ Behind-the-Scenes Featurette,Disney Movie Trailers,film & animation,us,tuesday,18006,486,16,31,25-34,T Nagar,youtube
K4STcvndzbE,Christmas Inheritance | Official Trailer [HD] | Netflix,Netflix,entertainment,us,wednesday,75685,1281,150,191,18-24,Nungambakkam,youtube
532MxrRNJcM,Ten Minute Makeup Challenge With Zoe | Tanya Burr,Tanya Burr,howto & style,us,monday,814425,47623,670,516,25-34,Velachery,youtube
Q-v4LsbFc5c,This Video Is 2D And 3D Simultaneously: the Pulfrich Effect,Tom Scott,education,us,tuesday,1654492,49543,2596,2905,25-34,Anna Nagar,youtube
8-u5nd2GqNE,The Secret Protocol for When the Queen Dies,Half as Interesting,education,us,thursday,1145464,28690,887,5083,13-17,T Nagar,youtube
5PR3Hn6cQ60,FULL FACE OF SEPHORA CLEARANCE MAKEUP,Laura Lee,howto & style,us,tuesday,1028589,36839,1060,2643,25-34,Velachery,youtube
QDSEpjjavhY,TURNING A CAR INTO A COMPUTER MOUSE,Simone Giertz,science & technology,us,friday,168887,7152,160,551,35-50,T Nagar,youtube
pspGtXW0QYo,Cat Mind Control,AaronsAnimals,pets & animals,us,saturday,414882,12911,497,989,25-34,Anna Nagar,youtube
ai6NByMmCVU,Disney Princess Pushing A Truck,Daily Dose Of Internet,entertainment,us,wednesday,1117623,41250,811,5617,13-17,Anna Nagar,youtube
bSYNEkkuhoA,My Drunk Kitchen: Matcha Do About Nuttin'!,MyHarto,comedy,us,saturday,34121,2624,23,324,25-34,Tambaram,youtube
zOLbPvwK7-Q,Stephen A. and Max ask Steph Curry about injury and Warriors vs. Rockets | First Take | ESPN,ESPN,sports,us,friday,514264,5734,222,1524,18-24,Porur,youtube
YA9DiShszX8,"24 HOUR BOX FORT PRISON ESCAPE ROOM!! ðŸ“¦ðŸš” Secret Tunnel, SPY GADGETS & More!",Papa Jake,entertainment,us,tuesday,1074999,42518,1909,3713,18-24,Anna Nagar,youtube
beb8zCGMsbI,James Veitchâ€™s Elaborate Wrong Number Prank  - CONAN on TBS,Team Coco,comedy,us,thursday,1824969,53676,842,809,13-17,Porur,youtube
fQTVpWxu570,Dashboard Confessional: Heart Beat Here (Official Audio),Fueled By Ramen,music,us,friday,90111,3859,185,281,18-24,Porur,youtube
V1rt0t21vQw,Miss Maryâ€™s House,Mitchell Moon,people & blogs,us,monday,283547,2863,118,292,35-50,Tambaram,youtube
3ChgRbqGi-E,Kygo - Stranger Things ft. OneRepublic,KygoOfficialVEVO,music,us,wednesday,2880798,133618,1754,4269,18-24,T Nagar,youtube
rew7FoGy1Po,Wizards Give Bad Directions,CollegeHumor,comedy,us,saturday,582775,20046,778,1564,18-24,OMR,youtube
tJv-xtxKkQY,Official Call of DutyÂ®: Black Ops 4 Teaser,Call of Duty,gaming,us,thursday,5518903,197083,31131,46934,35-50,Nungambakkam,youtube
EWf7P3okX9s,IT'S CHICA'S BIRTHDAY!!!,Markiplier,gaming,us,monday,1223681,119236,744,41069,35-50,OMR,youtube
kbaMeEcdDfM,Game Rewind: Watch Villanova win the 2018 National Championship in 10 minutes,NCAA March Madness,sports,us,tuesday,658741,4524,382,1078,35-50,Anna Nagar,youtube
jehMXPadHS0,Star Wars: The Last Jedi Cast Play WOULD YOU RATHER? | MTV Movies,MTV International,entertainment,us,wednesday,423467,9408,198,817,18-24,Adyar,youtube
kzFHjyysXr0,Embarrassing Vision Boards From Our Past (ft. Jenna Dewan Tatum),IISuperwomanII,comedy,us,tuesday,1266654,93457,1266,5989,18-24,OMR,youtube
90uhxbfUfC4,The Hurricane Heist Trailer,Trailers Promos Teasers,entertainment,us,friday,33940,207,267,114,50+,Adyar,youtube
fC8gutkCu1c,[OFFICIAL VIDEO] New Rules x Are You That Somebody? - Pentatonix,PTXofficial,music,us,friday,3805384,185507,4749,10414,25-34,T Nagar,youtube
RP3UsFrDJfY,Lady Gaga - The Cure (Live On The American Music Awards - 2017),LadyGagaVEVO,music,us,wednesday,1177722,69124,1058,4681,13-17,Anna Nagar,youtube
x_IG4DeedB4,what working tech support is REALLY like,Alex Meyers,entertainment,us,tuesday,269804,17030,283,1091,13-17,Tambaram,youtube
ffgzh93MdQM,"Keyboard Cat, Bento, A Tribute",Keyboard Cat,pets & animals,us,friday,463480,16678,145,3431,25-34,Porur,youtube
aSKHH7Zqdjc,THE MOST IMPORTANT THINGS IN LIFE! | VLOGÂ² 129,Jon Olsson,people & blogs,us,tuesday,222260,8726,412,764,50+,T Nagar,youtube
EYkEshCOhEU,The Ultimate Red Lip Look | Nicole Guerriero,Nicole Guerriero,people & blogs,us,friday,308352,15765,399,984,25-34,Nungambakkam,youtube
#NAME?,SUPER-SIZED SNAIL!,Brave Wilderness,pets & animals,us,friday,740974,20776,396,4155,25-34,Anna Nagar,youtube
9dmij6g-iZc,5 Japanese Commercials w/ American Celebrities,Good Mythical Morning,entertainment,us,monday,702353,12756,646,985,13-17,OMR,youtube
GIn4CeZq7Nw,Justice League: The B Team,Funny Or Die,comedy,us,friday,83832,1185,123,137,25-34,Tambaram,youtube
A637CH916wY,Behavioral Economics Aren't that Convincing in Medicine,Healthcare Triage,education,us,monday,11355,622,7,76,35-50,Tambaram,youtube
h33u2eeVqXo,Talkin' Football | JEOPARDY!,Jeopardy!,entertainment,us,friday,731538,7000,166,1272,18-24,Nungambakkam,youtube
#NAME?,PAZ Mission,SpaceX,science & technology,us,thursday,1891032,40715,1196,2789,35-50,Anna Nagar,youtube
2B85lYenaxE,Heathers Official Red Band Trailer | Premieres March 7th on Paramount Network,Paramount Network,entertainment,us,thursday,1066607,8445,28292,6759,50+,Porur,youtube
eKwAib6LosM,Miguel - Pineapple Skies (Audio),MiguelVEVO,music,us,friday,355788,15504,149,872,18-24,T Nagar,youtube
4srOE3pCCo8,What's inside Pizza Ordering Shoes?,What's Inside?,sports,us,saturday,956003,11794,2968,2897,25-34,OMR,youtube
BIPpvsf98wI,Saoirse Ronan Had to Drink Before Watching Lady Bird for the First Time,Late Night with Seth Meyers,comedy,us,wednesday,138890,1393,46,120,18-24,OMR,youtube
9QojtREFuFU,Build Shower Tank,Primitive Survival Tool,people & blogs,us,tuesday,1829189,14946,1359,1839,35-50,OMR,youtube
0devsSCkYRY,The Algorithm That Will Keep You Buying On Cyber Monday | Mach | NBC News,NBC News,news & politics,us,monday,1381,35,6,4,35-50,Anna Nagar,youtube
sw-l5SW5hik,David Blaine - David Blaine Live & the Ice Pick Trick | The Daily Show,The Daily Show with Trevor Noah,comedy,us,sunday,571204,10194,1055,1278,25-34,Porur,youtube
sfMwXjNo3Rs,What Spring Looks Like Around The World,INSIDER,travel & events,us,saturday,437576,7991,246,915,35-50,T Nagar,youtube
4ZO-jde2smo,Grace VanderWaal Watches Fan Covers On YouTube | Glamour,Glamour Magazine,entertainment,us,thursday,704305,25187,298,1516,18-24,T Nagar,youtube
2HboMs0vbsE,[2017 MAMA in Hong Kong] BTS_INTRO Perf. + Not Today,Mnet K-POP,entertainment,us,friday,3747210,244559,5835,13636,35-50,OMR,youtube
GKbjOWPbBwk,Chihuahua Wonâ€™t Leave Ownerâ€™s Gravesite,Inside Edition,news & politics,us,saturday,1080992,33368,522,3616,25-34,Velachery,youtube
qYNNT1WIhwM,Twins Audition for American Idol With Bruno Mars Hit - American Idol 2018 on ABC,American Idol,entertainment,us,monday,1732339,27863,1567,1558,13-17,Tambaram,youtube
K62oeVyaC-U,When did you stop believing in Santa? (YIAY #386),jacksfilms,comedy,us,thursday,1059531,65691,599,27271,25-34,Velachery,youtube
OG6qjAivguw,Kelly Clarkson Had an Awkward Moment with Meryl Streep,Late Night with Seth Meyers,comedy,us,wednesday,131066,1370,121,202,25-34,T Nagar,youtube
t4pRQ0jn23Q,YoungBoy Never Broke Again Goes Sneaker Shopping With Complex,Complex,entertainment,us,monday,1199587,49709,2380,7261,18-24,Tambaram,youtube
TTogFxTu_vA,This Giant Kielbasa Helped a Michelin-starred Restaurant Start Buying Whole Animals â€” Prime Time,Eater,howto & style,us,monday,456081,4370,512,533,35-50,Adyar,youtube
z1FfOwjlqxU,Steelers vs. Bengals | NFL Week 13 Game Highlights,NFL,sports,us,tuesday,1376133,8879,1198,3040,50+,T Nagar,youtube
2aQykuIaJVI,Lin-Manuel Miranda & Ben Platt Found Tonight [Official Video],Atlantic Records,music,us,monday,3495596,180086,3063,12892,18-24,OMR,youtube
xwXP7vB4mlY,She Ruined The Surprise Gender Reveal,KKandbabyJ,people & blogs,us,wednesday,378603,18965,476,3334,50+,Adyar,youtube
htvR_dBs3eg,Sam Smith - The Thrill of It All ALBUM REVIEW,theneedledrop,music,us,friday,98422,2926,106,798,13-17,Adyar,youtube
qtW9ornyPIQ,Who is Who Challenge - Merrell Twins,merrelltwins,comedy,us,tuesday,810882,37236,326,8937,18-24,Velachery,youtube
2wJESCSvFU8,Live PD: Can I Text My Mom? (Season 2) | A&E,A&E,entertainment,us,monday,784139,6591,731,2117,13-17,Tambaram,youtube
hQA0oWZpgAQ,People who had ONE JOB and failed miserably,AzzyLand,entertainment,us,monday,587851,15681,3366,3572,35-50,Tambaram,youtube
aA6Z0x4rX30,Rolled Ice Cream DIY How to make rolled ice cream at home,How To Cook That,howto & style,us,friday,237006,8534,218,1003,25-34,OMR,youtube
1qKBNKtzTWg,Outback Bowl is January 1st,Outback Steakhouse,entertainment,us,monday,9818,13,1,6,13-17,T Nagar,youtube
pWqef6cbwzI,ANGRY GRANDPA TRIBUTE VIDEO,TheAngryGrandpaShow,people & blogs,us,tuesday,2946160,305040,1826,63593,25-34,Tambaram,youtube
C7lQ_jqSqKQ,Avengers: Infinity War - Movie Review,Jeremy Jahns,entertainment,us,wednesday,1016708,35927,1154,5765,25-34,OMR,youtube
s3ChukSDGRU,Bellatrix & Credence Are Related?! | Fantastic Beasts Theory,SuperCarlinBrothers,people & blogs,us,wednesday,247528,12744,141,1461,18-24,OMR,youtube
fY4cDvgpJss,Michelle Sussett Sings Remember Me From Coco - Disney Night - American Idol 2018 on ABC,American Idol,entertainment,us,monday,730742,22699,783,2456,35-50,Velachery,youtube
